NORMAL,APT,RECON,TRAFFIC_SPIKE,NR_MALWARE
0.59053576,2.1978536,2.5730476,0.22283731,1.3346119
2.4604332,2.2793171,2.6991086,0.3546901,2.116868
2.051584,0.30860752,3.1009185,1.6236572,0.22214031
1.4985205,2.1292536,2.4491498,1.4792408,0.34719214
2.4919055,2.0650008,2.644394,2.0005116,0.5760544
2.3514845,0.31774873,2.44316,0.23361225,0.3523514
0.8791319,0.16210577,3.019394,1.5839323,0.6777895
1.7353115,2.0577505,2.751649,0.22221202,0.5929121
0.95852417,0.16857685,2.8086047,0.3662526,0.5940409
1.8535951,0.42155606,3.2017646,1.6074921,1.8423436
1.0909367,0.2807994,2.4600744,0.32516414,2.253926
0.5634452,2.1542838,3.0912971,1.7555174,1.3892963
2.352981,0.2056799,2.4584348,0.19238605,1.3587394
1.6594166,2.2191794,2.8584402,0.22069316,0.84968126
0.9235261,2.0658371,3.061461,0.31643543,2.2180014
0.3507206,2.0827956,2.54929,0.3076256,0.27538368
1.395063,2.0475793,2.5125422,0.31771886,1.8193611
0.3065332,2.0261538,2.4594464,1.6418124,2.7164602
0.68690264,2.0912073,2.4843988,1.6580228,0.9519096
2.0187268,2.346499,2.4730568,1.6806221,2.695768
2.5101893,2.107449,2.4497447,1.6560332,1.0628018
2.316853,0.30221215,2.4705045,2.0473018,1.2471932
1.1684564,2.1070712,2.448138,0.26884612,1.2340986
1.937409,0.21625008,2.6510315,0.3130246,0.40874878
1.296066,2.223676,3.1924982,1.6147397,1.0059402
1.1180806,2.059445,2.9614248,1.5111846,0.49064592
0.88874555,0.2576875,2.4753535,0.13931732,0.44697696
1.3001118,2.2188425,2.901963,2.0015733,1.1193675
1.8400258,2.034312,2.7303648,1.5929856,2.0780704
1.2607957,1.8940246,2.479329,2.0503323,1.4519424
1.3647019,0.29238784,2.8496177,1.6751425,0.6592896
1.4195772,2.232031,2.867508,2.0512304,1.6527156
2.4807155,2.1068351,2.7651956,1.4023873,1.8903688
1.930883,0.26629943,2.4577956,0.18293795,1.3410696
0.463459,0.24376443,2.4299133,0.19482306,1.3028725
1.797607,1.9790348,2.4514043,1.6584977,0.8288212
0.83595353,2.0417604,2.4482977,0.15370901,1.588261
2.1684003,0.23544493,2.632567,0.25829327,2.0977118
1.148241,2.1200442,2.717791,1.9484316,1.6631373
1.085368,1.9928204,2.462653,1.9068269,0.54706615
1.6886218,2.0924726,2.6227584,0.17667195,1.4000422
0.8358919,0.27690294,2.4829633,1.5047498,0.3983676
1.1689572,0.22585975,2.459597,1.589199,1.0363383
1.2705655,0.3645818,2.5379546,0.13245441,1.875188
1.8005143,2.0614903,2.6641884,1.7426877,0.46898338
1.3586389,0.31164983,2.6347797,1.8800521,1.5002098
1.3812193,0.2437465,2.446242,1.6186473,0.95974964
1.3142222,0.42245427,2.7987702,1.5847127,1.0918528
0.7295456,0.2954202,2.9507449,1.6628604,1.8408601
0.7547185,2.1077247,2.4512126,0.28879988,2.0572238
1.5605551,2.1472728,2.4353023,1.4763792,1.4704407
2.3687747,1.971576,3.1483033,1.642762,1.1343045
1.2032921,2.107953,3.043093,0.18496536,0.22473536
0.9843856,0.1588902,3.1405866,0.29330027,1.6304364
0.63217276,0.22089534,2.506993,1.7323796,1.6920795
1.7749988,2.0474563,3.2104776,1.8534452,1.3059785
1.497878,2.1214054,2.674826,0.19888192,1.6620967
1.5515068,2.1956446,2.9245467,1.632101,0.6804765
0.7322674,0.21816805,2.9711194,1.5135124,0.7184836
1.0662788,0.3168258,2.5138588,0.13905689,0.4777947
0.7378877,2.2141523,2.8030639,0.2651917,0.5015077
1.6021774,2.0668607,2.450909,1.4440536,0.7471736
1.9180206,2.095092,2.4547896,0.1634255,0.517763
1.0933075,0.1768613,2.948227,1.5936142,0.49884552
2.2131202,2.0980694,2.8418288,1.7078146,0.66176194
0.56630236,0.20672359,2.4745522,0.23808235,0.63508946
2.4640646,0.30425227,2.8196945,0.31865713,1.5601209
1.3909417,1.9600549,2.8338249,1.9220015,0.9596768
2.3532863,1.9180514,2.676952,1.9159812,1.5913311
2.7693121,2.1284091,2.5423455,1.6693089,0.8187975
2.0086224,0.30953297,2.4705222,0.13775748,0.49155846
1.6908594,0.23850434,2.452422,1.7404224,0.9108903
2.9083428,0.17737347,2.4496627,0.2153503,1.2852767
1.3553658,1.9669034,2.4233377,1.5424963,1.663607
2.2834506,0.19812602,2.4520643,0.16388148,1.142177
0.9793845,0.19314125,2.4557717,0.40766555,0.49601918
2.6340399,2.0954673,2.4403865,1.734653,0.83849853
1.9358449,0.46521893,2.4469602,0.16829027,0.3584816
0.42790395,2.0140488,3.086624,1.9372767,0.81017876
0.78561723,2.0716937,3.103049,0.24097474,0.881944
1.208298,2.1992726,2.7161534,0.25426725,1.7356781
2.1473382,2.2232614,3.0574427,0.19260858,1.8078163
0.59003806,2.0815873,2.5465655,1.4506264,0.97970587
0.19562851,0.27887097,2.4886441,2.0780573,0.40151092
1.3791126,2.0984766,2.456046,1.6040804,1.2525336
1.4582399,2.0809138,3.1523108,0.38135102,0.689777
1.7282301,2.1285124,2.4428375,1.5352224,1.3441293
1.7786778,1.9844459,2.5810814,1.9604706,0.65368056
2.3071241,2.15371,2.4779277,1.913637,0.4067144
1.7060245,0.19835159,2.6872306,2.0659637,1.0249968
1.6691417,0.18338862,2.5422504,1.5535117,0.5235522
0.8244983,0.20802723,2.880744,0.16518708,1.0206492
1.9006784,0.36223644,2.5216637,0.30527732,1.3668696
0.10327044,2.0859532,2.5945413,1.8137851,0.6896189
2.370481,0.21871358,2.6394079,0.43966767,1.148337
0.85596436,2.0542376,2.924638,1.5037005,1.1278174
0.660966,0.35124215,2.468294,0.15332098,0.6955731
0.14917281,1.9619148,3.029244,1.739661,0.83195657
1.0109578,2.131414,2.8775208,1.7802478,0.87296885
0.9909896,0.19656852,3.1707983,1.907121,2.2657874
0.42675728,0.18982466,2.4879186,0.32282045,1.4503334
0.9349367,2.1251447,3.2319906,0.20958588,2.0153487
2.5396552,2.0499785,2.5330536,1.9684819,0.4551471
1.0433573,0.3300385,2.505528,2.0351605,1.4319605
1.7734853,0.3615135,3.199311,1.5242432,1.8594687
0.7847053,0.28710225,2.6683314,0.17995514,0.75407016
0.68232673,0.20785537,2.4548094,2.0279756,2.034309
0.2770355,2.0957096,2.5199053,1.62228,2.109933
0.24376003,2.1628306,2.4947798,0.23766834,0.22776301
1.6322749,2.0946472,3.0608015,0.28240526,0.273022
1.8502275,0.21772893,2.4322062,0.27429682,1.18618
0.9406631,2.0939884,2.4851046,1.6285027,0.31563747
0.06931653,2.104405,2.5757368,0.25186476,1.7215978
1.158667,2.1467698,2.8862448,1.906149,1.6672573
0.6796101,0.44825763,2.5239682,0.4187709,2.6080291
2.417109,0.30072436,2.5352705,1.6425339,0.7243697
1.0239145,0.3807311,2.5946743,1.8309406,1.8354954
1.3330626,2.0814226,2.6493964,1.3869275,0.97506875
1.8904076,0.20061007,2.5016222,0.33091572,0.9361142
0.74920577,2.235469,2.8325148,0.34174123,0.56489795
1.4876791,0.22711727,3.1712127,1.9204956,1.9249008
0.3945624,0.29242,3.0255873,0.25536355,1.2485572
2.2357264,2.1701994,2.465938,1.4273676,1.7647277
1.4296685,0.37334737,2.461625,1.8030838,0.60102814
1.3615346,0.33794644,2.4491603,0.33684582,1.3176793
1.6015854,0.36181968,3.0797236,1.9431099,0.3164037
1.4995301,0.20795828,2.7307909,1.6128769,2.3359334
1.9569209,0.34766853,2.9051394,1.9863517,0.4970008
0.5566609,1.9727472,2.5500576,0.1555988,0.9605077
1.3430669,0.21551983,2.4658055,1.7432116,1.276188
0.52328527,0.25711215,3.2293866,0.24904348,0.64820546
1.012289,0.33347976,2.6379836,0.13547634,0.7874567
1.7992635,0.29655647,2.8859928,0.14160869,1.5462528
0.26368415,0.4484723,3.1232405,1.9471873,0.9281822
2.3688517,0.4698156,2.4907808,1.9014689,1.033119
1.3654132,2.0182793,2.4711218,1.5551469,1.9097409
0.48621696,1.9775608,2.6461902,0.22893927,1.9818469
1.5845168,0.26317343,2.4593387,1.5153159,1.0674149
2.2374446,0.23425381,2.479955,0.2772361,0.8347242
0.60027945,2.0801742,3.0375607,0.30574283,0.36463106
1.8524909,2.1702204,3.0591328,0.2697925,1.7558936
0.8318059,0.55658203,2.4992206,0.2792284,1.7364299
0.33872813,2.1552994,3.1121469,1.7261965,1.3040578
1.4451671,2.2027411,2.4462852,0.21300702,1.3738102
1.2659466,0.4584441,2.8874083,1.8144481,1.0950204
2.2673807,2.0113075,2.5357516,1.762421,1.0202547
2.3658264,2.130729,2.6479638,0.20756455,0.2563147
1.1566832,2.148679,2.8618016,1.8793011,0.7845774
1.783741,2.0724516,2.990875,1.4795138,1.5273857
1.2912308,2.0507047,2.4432273,1.96328,1.9841139
2.5174787,1.9330026,2.7451675,1.4834954,1.092627
0.23000526,0.27724618,2.4473028,2.0276458,1.0593523
1.3057289,2.18436,2.4331076,1.7184323,0.36274174
1.9327418,0.50512755,2.4511595,1.6991503,1.3322433
1.0538546,0.40406936,2.5261142,0.19644235,1.6633245
0.7677271,1.9548533,2.7982433,1.6572698,0.95333266
2.5525215,0.30853757,2.4872983,1.5574564,0.16965923
0.8057862,2.177832,2.4376419,1.7203147,0.6990841
1.3217714,0.18863355,2.5136569,1.7007366,0.8510697
1.9578453,2.1282837,3.094488,0.25435236,0.7098711
1.6297581,0.2540562,2.4354866,0.4173593,1.2749734
1.3493116,2.0519404,2.9228256,0.2016162,1.0219642
0.8911486,2.0696766,2.4716241,1.8753781,1.5192653
1.4835947,0.56566864,2.4476595,1.6250069,0.54302126
0.90139586,2.05489,2.4683943,1.5598483,0.6018044
0.4068102,2.107217,2.59631,1.7629883,0.9658375
0.66536367,0.49421376,2.8341177,0.23406263,1.7161897
1.3327613,0.34891555,2.5730278,1.9059979,2.2135274
1.8573271,0.4529939,2.443999,1.7776062,1.1870145
2.2034388,0.21794844,2.4441009,1.656789,1.3852241
0.44863647,2.0382853,2.609804,1.9298767,0.7485936
2.110085,2.1873007,2.5261853,0.20871358,0.5850449
0.34088907,0.2868492,2.4499362,1.9236128,1.3064475
2.7603383,2.185729,2.8178663,0.38243097,0.4079857
1.4580872,2.039815,2.4873211,0.3513659,1.6410552
1.4275022,0.3907773,2.4981847,0.17616802,1.362955
0.6502982,0.20275623,2.4443674,2.0017564,0.646945
1.9128838,1.9981948,2.4436722,1.8348632,0.9663481
0.8233538,0.2459592,2.6089437,0.35431162,1.6651387
1.1772023,0.5549306,2.8449836,0.1563612,1.6306176
1.3229133,2.0548413,2.7367303,0.28883693,0.7002963
0.5758249,2.002745,3.0527003,1.635786,1.8282523
1.9060618,2.1238086,2.4570706,0.13658744,2.4341817
1.9975024,0.5548139,2.5176759,0.22106798,0.36946428
0.6077978,2.002522,2.4446986,1.5203284,0.38765925
2.5699723,0.19213419,2.5103343,1.7266881,1.9813693
1.1938188,2.0906649,2.430393,0.25810453,1.4952528
1.9189266,0.23428321,2.5722985,0.21296997,1.2848411
0.77985394,0.2661504,2.7632544,1.7929033,1.0306767
0.8487751,2.1180665,2.5472493,0.2762155,0.86126345
0.7625884,0.15787013,2.450397,0.20593761,0.8271486
1.1845574,2.0962818,2.6096222,1.5603377,1.3765709
0.46418706,2.203599,2.8867998,0.16793373,1.8165711
1.2217602,0.19254173,3.2211576,1.6834064,1.4901954
0.72080505,2.0697975,2.9158316,1.8378546,1.2132124
1.4624214,2.1812892,2.695633,1.6145928,2.4819648
1.9869188,0.34109113,2.7974625,1.8043047,0.98047906
2.5844145,2.0537043,2.5587664,2.0645354,0.92967415
0.8259579,2.0624006,2.471751,0.13278033,1.1383156
1.7025268,2.1661785,2.7485774,0.29311457,1.0696511
1.1041073,0.46869496,3.0888748,1.8744606,0.7153416
0.7097385,2.0436976,2.4401224,1.5611129,0.7730754
2.0432954,0.21746531,2.5321755,0.19733721,1.1627635
0.8224827,2.2051609,2.7168758,0.3000295,1.6020569
0.22976737,0.45042086,2.448653,0.17907484,1.4967645
1.4492185,2.1500103,2.466156,0.24818847,1.1333462
0.8705862,2.059866,2.8160264,0.4511528,0.8497664
2.2372484,2.026838,2.9758532,0.2134905,2.2612243
2.4166262,0.36972076,2.4890006,1.7654203,1.8629957
1.0080602,2.1736674,2.6775918,0.41448152,1.4151934
2.7944045,0.44962734,2.446762,1.529908,0.62451935
1.0189832,2.0481882,2.4580448,1.7799267,0.7777021
0.942752,2.1302946,2.4525504,0.23612043,1.4506838
0.53268856,0.2629937,2.9992747,0.28221872,0.46935576
2.1547434,2.1392143,2.6821477,0.29930267,2.346186
2.099218,0.3291385,2.6883354,1.6463816,2.09394
1.1499515,0.24535249,3.238205,1.5141081,0.54307187
2.229421,0.317525,2.8180695,0.15436779,0.3572512
0.5763248,2.082457,2.708193,0.17026201,0.19492279
1.5111922,2.0470662,3.02116,0.20041637,0.3962696
1.5898399,0.30381566,3.2520893,1.9706663,1.3879298
0.84797865,0.257888,2.4524193,0.38953736,2.0488577
0.511068,2.1728828,2.4851604,0.15479194,0.6452946
2.2643602,2.0465596,2.7575152,0.362695,1.3213545
0.913138,2.1028278,3.1382856,1.9950849,2.0855715
1.4880509,0.39940593,2.6077435,1.8557149,0.39182118
1.9080563,0.34580234,2.5015922,1.6884685,0.22386178
1.6004447,2.031942,2.643454,0.15313967,1.617302
0.98016906,0.22399768,2.444871,0.23657717,0.587815
1.4613935,2.0852323,2.9762766,1.6670927,0.33407614
0.9629437,0.3436146,2.5111244,1.4775088,0.7695913
2.005601,2.2546315,2.4627483,0.22084552,1.1049119
2.0435128,2.1808546,3.179228,0.25888252,1.1752652
0.64818037,0.20133734,2.4544814,1.8459678,0.4106423
1.2325469,0.42624295,2.4634907,1.8894596,1.5980704
0.9380337,2.22116,2.5985792,0.2514094,0.27479753
2.0985672,0.1735308,2.436723,0.2739771,0.52937734
0.50908315,2.1936789,3.0977151,0.17487921,1.723625
2.7527776,0.16864039,2.724436,0.2403005,1.4309412
1.6270452,0.17558952,2.9980388,0.29545075,1.2436206
0.80288976,2.217067,3.2127366,1.9782012,0.7116807
1.4524105,2.0900776,2.693628,0.24397342,1.7663567
0.34374964,0.4649705,3.1458433,0.27241823,1.1007975
2.127252,2.0482285,3.0844414,0.28463787,1.7059124
1.8514961,0.35097784,2.7648184,1.5615872,0.77569807
1.1040287,0.172811,2.4618406,0.20564035,1.3362988
1.5919878,2.1064274,2.7045596,1.6424397,0.7457067
1.4041667,2.187515,2.4342332,0.23393588,0.95514435
2.5185792,0.39399636,2.541028,0.39109936,0.98074085
1.7490007,2.093121,2.7190785,0.2912365,0.30904135
1.3232094,2.0004175,2.6897588,0.26693127,1.0465465
0.837068,0.18856223,2.4442606,1.7315257,1.7705375
1.5260537,0.32142252,2.4593534,1.886789,0.5841083
0.7805528,0.19362654,2.4367747,1.8931997,0.44210646
0.98085594,2.1469448,2.5324569,0.32465988,0.8383404
1.6249543,0.2583492,2.6770542,0.18573731,2.2256622
1.6327605,0.39230204,2.6015408,1.7143434,1.2112892
0.9955324,0.39803702,2.5507965,0.29860026,1.0532657
2.3307235,0.41563198,2.752413,0.17741066,1.1166136
1.7220081,2.1481423,2.8080585,1.9497131,1.7238516
2.4630144,0.50619555,2.580496,1.5054185,1.6626048
1.0966152,2.1914942,2.4468675,1.9486402,1.406074
1.0970496,2.0135436,2.8627954,1.7218239,1.334874
1.9376544,2.1105204,2.4745834,0.16381589,0.91767365
1.8719815,0.37480775,2.4331107,1.3522449,0.36347267
1.5770419,2.1798837,2.694683,0.3555927,0.13732912
1.7537259,0.2360448,2.533334,0.38270813,1.7968119
1.2047561,2.0115027,2.8181822,1.7752037,0.5922711
1.989493,0.28239566,2.7851985,0.23338692,0.25081456
2.3323236,2.0771775,2.988738,1.6824104,0.640477
0.85829747,2.1526818,2.4332893,1.4722927,2.9713106
1.2518505,2.056698,3.1058257,1.8279688,2.483887
0.9419823,2.084831,2.4992049,0.20580864,1.5985693
1.39915,0.17101358,2.4642754,0.4257868,1.6952125
1.5363152,0.27259958,2.4457781,1.9947566,0.5663538
0.50426257,0.24170879,2.4876068,1.5759528,0.66398716
0.81614,2.0523758,2.4527261,0.32590145,0.8729766
1.4123977,2.2865968,2.7930942,0.382957,1.5558343
0.73119736,0.47563103,2.4449768,1.6071193,2.0427783
1.9034686,0.4969629,2.448694,0.19430885,1.6019529
3.333265,2.0701761,3.1402328,1.5253631,0.80465484
2.4983323,0.5014837,2.8014524,0.30273473,0.48291004
0.85782593,0.38276577,2.4512274,0.37894493,1.8918751
1.9745778,0.2784392,2.448682,0.16481847,1.2965661
0.80429,0.29136,2.4483182,0.20614243,0.43676034
2.0404284,0.48009768,2.709639,1.9655141,2.0768316
0.7109846,0.22629394,3.0943456,1.8838711,1.9037573
1.7584832,0.28127664,2.4962249,1.678905,0.4612498
0.97663474,0.29468772,2.9671936,0.15757148,1.5073456
0.49010748,1.9865232,2.4438353,1.511737,0.6824714
1.6481327,2.1918356,2.521016,1.4817728,1.3528724
1.6346482,2.1929286,2.8413272,2.1485083,1.9629133
0.7837916,2.2030432,3.020656,1.7711072,1.2279222
1.1730595,0.50274247,2.4455276,1.711332,0.25079998
1.0116705,0.24938682,3.048459,1.8807331,0.5539166
1.0547128,0.39191058,3.0766783,1.5549742,0.9329967
0.6146926,2.2393053,2.4379091,0.3711769,0.4323018
2.413086,2.1111145,2.6510477,1.8871763,1.5371039
0.7309428,0.31850544,2.5004158,1.8268489,1.5779927
0.2366089,0.4863795,2.9631498,1.9646927,0.8745977
1.7414182,2.0798957,3.0980258,0.22686704,0.3616796
0.6662007,2.0874314,2.455979,1.660221,0.4230812
1.5647743,0.3334343,2.4688654,0.2139664,1.4552019
1.0688525,2.0960698,2.4378932,1.6035047,0.5086095
1.5412457,2.0339167,2.6500726,0.29382977,1.8884414
1.0852356,0.42437038,3.25233,0.20097847,1.3549235
1.3840622,2.1152647,2.7481713,1.6855787,1.2284192
0.81784993,0.28024524,2.5017035,1.8439972,0.59711426
0.93838316,2.1228209,2.7498605,0.18653288,1.3166212
2.1688216,0.38147587,2.689172,0.26706982,0.55012816
0.6597319,2.0930188,2.6881826,1.3391662,0.79812187
0.62050575,2.1047518,2.622183,0.2902254,1.1154126
2.390033,0.21853107,2.44914,0.28902432,1.3290536
1.0429078,2.068722,3.0857775,0.20587534,0.58467513
1.1213247,0.3705483,2.4320822,1.6703484,2.0671697
0.60774785,2.1026692,3.2294586,0.3539091,1.5616492
1.1900538,0.27990732,3.2079153,0.347052,1.363196
2.5115855,2.098415,2.4699762,0.35291588,0.64198816
2.0259302,2.0537117,3.2185545,1.4386643,0.8121358
0.8807959,2.034488,2.6253958,0.23247798,0.40426072
1.0231208,0.2522425,2.477478,1.576191,1.3897187
1.6882638,0.3954333,2.8434145,2.1037567,0.85939676
1.1889383,0.21284905,2.4740376,0.25804046,0.8148401
0.5025721,2.1119106,2.4483995,0.14807658,1.7035658
2.1742299,2.0798144,2.5705492,0.18232962,1.6447126
1.8842765,0.18575735,2.9824646,1.8141382,1.0414462
0.22923774,2.1221013,2.663262,1.8914212,0.66809744
0.5327084,2.2036333,2.4496953,1.5152875,0.98174566
0.84163815,2.1008265,2.458576,0.2468005,1.1860873
1.2060795,0.3136007,2.532273,0.34697518,1.2151283
1.4027092,0.29393557,2.485481,0.16669641,0.6984431
0.94972134,0.38300508,2.4824839,1.5512452,1.2888986
1.7050341,2.1455748,2.6529527,0.13583465,0.3693585
1.5204874,2.2005837,2.6502452,1.7126076,1.2789277
0.11485729,0.45834467,3.044053,0.21006706,1.9549981
1.0408343,0.20543735,2.451531,0.21213868,0.31217656
2.5836308,0.4369654,2.466023,1.7440332,1.5909742
1.4386312,0.44464156,2.8271513,0.26010564,1.5979606
2.0486898,0.19187321,2.828245,1.8892363,1.1677153
1.4829203,2.068057,2.4406917,0.27297395,2.0813506
2.169131,2.06603,3.0609243,0.2897115,1.7629095
2.5407958,0.19175686,2.8373575,1.5995325,0.21774219
1.9805709,0.2644477,2.5488024,0.29982746,1.8081428
0.31986198,1.9825076,2.456154,1.6879176,0.8250463
2.6930618,0.2584402,2.6261702,2.007196,1.4447235
1.7796165,2.1746874,2.8866532,1.9549581,2.3998861
1.5696324,2.0686176,2.4731917,0.22339268,1.2945033
1.4782329,0.24391685,2.4558923,0.2741872,0.8428461
1.0162632,2.1946366,2.4455276,1.7952175,1.0404394
1.6293129,0.18787664,2.7819483,1.4478165,0.46756402
1.9681146,2.0973525,2.62527,1.4410949,1.0376543
1.0192311,0.37390292,2.5676978,0.26298815,1.65897
1.0905497,0.17544468,2.4998033,0.33739513,0.72415435
0.19054756,0.41540784,2.4521294,1.5771979,2.1707094
1.7227417,2.187272,3.1301763,1.8300942,0.72793937
0.9893768,0.28915733,2.4472837,0.14467782,1.1155778
0.21286374,0.26683128,2.7824705,0.3051783,0.9024632
1.47093,2.2111795,2.559944,0.28025952,0.21541066
0.45105332,2.0718887,2.4367907,1.509161,1.0485784
1.0799958,2.0113904,2.6140242,1.9144093,0.6658856
3.0582507,0.18912385,2.7018995,0.21144988,1.4107043
0.63525933,0.3263966,2.8702936,0.20145795,1.7357744
0.6677904,0.38360375,2.7406228,1.2895757,1.791847
1.2463294,0.5026202,2.544597,1.9196991,1.5752903
2.1369002,0.23969126,2.5750895,0.22110942,0.86983705
1.6436088,1.9654189,2.7972815,0.20126085,0.56844485
0.53977257,0.258321,3.1676419,0.27398503,1.7314117
0.951126,2.1020634,2.451874,1.648534,1.0338746
0.9767409,0.32864597,2.4834285,1.8839327,1.9304998
1.3939813,0.4890587,2.5820286,0.36184657,0.26410025
0.19492906,0.35103083,2.7147784,0.21477678,0.49229878
0.964277,0.3239695,2.7076666,0.4076734,1.2568212
0.50147796,0.5083603,2.4558268,0.18056901,0.49595827
1.5817738,2.075273,2.6967044,0.3085797,2.545781
1.0800548,0.29630536,2.458603,0.30403933,0.6000341
1.5875043,0.44121143,2.549446,2.136388,0.95836604
1.420811,2.0696058,3.1575625,1.5946194,0.33964476
1.4761312,2.0137978,3.24482,2.0366035,0.7854519
1.7578814,0.45518428,2.9041152,0.16196066,1.8916785
2.5072525,0.32556054,2.4659111,0.3077245,0.60932916
0.44954193,2.1644614,2.54171,0.31006986,1.217675
0.601729,0.5138509,2.451737,1.7664984,1.2971079
1.2878838,2.0622518,2.4554079,0.27641577,1.9917656
0.9457102,2.0364215,2.49469,0.16556908,1.314904
2.6702483,2.0945585,2.518822,0.26143935,0.6033698
1.3596915,2.0671296,2.6853633,1.6396302,0.7230852
1.1292243,2.0195277,2.4849014,1.5188603,1.5513057
0.8041281,0.291563,2.9560137,1.6717889,0.2671357
1.0008339,0.2805316,2.6103988,1.5556732,2.2624123
1.3658038,0.23512627,3.0992203,1.4007771,1.0055803
1.2238827,0.3103431,2.4665802,1.9435046,1.3169243
1.0285362,1.9403014,2.8881078,0.2809634,0.85276157
0.502475,0.26358148,2.8738906,1.7108494,1.5514526
1.2064089,2.2105563,2.7887602,1.6108906,1.1825573
0.7326998,0.53026587,2.532425,1.9147552,2.338612
1.0025091,0.50081486,2.6383207,0.22848465,1.5828059
1.1208694,0.22638817,2.4544153,0.20355825,0.3959957
1.0664945,0.3356994,2.4530487,0.26759472,1.0213834
1.8873583,2.1637952,2.4449651,0.19642438,0.77918184
1.6797123,2.0620987,2.4856482,1.8183092,1.3577002
1.4238535,0.2972678,2.4672904,0.26558638,0.74389476
1.5989089,2.1008651,2.4460747,1.9047557,0.4322876
2.4033694,2.2150881,2.603891,0.20246898,1.4027785
0.7509614,0.17234287,2.8082047,0.12319432,1.3423675
1.0309458,2.0054622,2.4935956,1.8743707,0.81006515
1.2839953,2.0309634,2.6990328,0.29878476,0.91742104
0.14898089,0.24700215,2.5548499,1.8792624,0.9792933
0.9364752,2.1880994,2.4540315,1.9899182,0.9783459
0.47640628,2.024573,2.5867846,0.41360658,2.0090754
0.19892739,2.0921795,2.5071628,1.5916693,1.9215249
0.24434812,0.48895013,2.4573967,1.537808,1.987059
0.58286214,0.3117132,2.4506428,0.44703394,0.5067995
0.37116826,0.3546765,3.0154076,0.2697523,1.465875
1.6767675,0.3116818,2.904062,1.5504527,0.56616974
1.608799,0.3325094,2.4482777,0.16211066,2.0791886
0.36048135,0.2298767,2.4519632,1.8035966,1.2297124
0.89353937,0.2111955,2.656941,1.8975614,0.9749897
0.5144108,2.0260968,3.112819,0.19281437,2.1926317
0.5772724,0.1818518,3.0598838,1.8615775,2.022061
1.6890553,0.4920298,3.0972354,0.33115456,0.7449396
1.1490072,2.1648207,2.4568715,1.6130823,0.7857514
1.4555633,0.2356357,2.755113,0.31681216,1.6134026
1.0453763,0.317722,2.559235,1.5247612,1.4713684
0.18286918,0.43959066,2.4423368,0.28879413,0.9893991
0.5635856,2.043727,2.7488334,1.7255361,1.6297647
2.6446393,0.4789075,2.4616506,0.2477883,1.1949705
2.478068,2.0831034,2.4601364,0.21979032,1.3763735
0.62777,2.110255,2.5761604,0.19375587,2.143045
1.4974759,0.43201295,2.693252,1.7030017,0.6389655
1.656018,2.0632093,3.0217924,1.8675816,0.5575468
0.9597714,2.1632433,3.0344748,1.791668,1.1651728
1.5665392,2.1713393,2.45971,1.7760086,1.7559333
1.6849828,2.1755104,2.7695813,0.34380418,0.65196615
1.7400926,0.3045398,2.4664242,1.9121362,1.0814164
0.6930989,0.26830932,3.0833333,0.13169084,0.58599216
0.4315296,0.4603793,3.1311605,0.23854873,1.1752273
0.74032146,0.36763135,3.079851,1.5095025,1.0735285
0.7785563,2.0051436,2.6627285,0.23760547,0.56434005
1.2498322,2.0759244,2.4488418,0.21298774,1.6004306
1.3925636,2.1299033,2.4770772,0.3498238,0.35770833
2.1260288,0.5135415,2.4446366,0.28108042,0.7853226
3.375694,2.1418796,3.0767527,1.5369169,1.1872134
0.89706796,0.39963523,2.6876416,0.21241051,2.0178587
1.4173368,0.33723614,3.190599,1.8177541,1.0755919
2.2082725,1.9715515,2.9309187,1.5631391,0.84044635
2.1727903,0.472024,2.4695406,1.7806089,1.8233821
0.70663947,2.0647354,2.6636875,0.24912228,2.3825243
1.7372307,0.29998872,2.4492548,1.9449872,1.8543484
1.4773962,0.49802905,3.1475587,2.0555813,2.2410383
0.93718976,2.1901374,2.599766,1.6394346,0.6960175
1.0256925,2.0115912,2.8081386,1.8913847,2.433685
2.0343592,2.1119103,2.4396398,0.23045787,0.8235854
0.67467123,0.5110996,2.6006129,0.16435869,0.29867753
1.5677292,0.19791295,3.1006768,0.16160397,2.028809
2.0675843,0.4165997,3.0060556,0.29313257,1.3215868
2.0000856,0.3125408,2.454551,1.9364923,1.6498183
1.7480773,0.38565978,2.7406907,1.6389247,1.3909714
1.606797,0.21693558,2.9869454,0.22745422,2.4582562
2.115355,2.0149596,2.9214492,1.8286531,1.0625418
0.89887524,0.2014725,2.8565452,1.6455301,1.0016583
1.830083,1.9910476,2.464701,1.8205067,0.9549848
1.9922818,0.3185631,2.4347594,0.4455714,0.45694333
2.1790977,2.0333476,2.4849575,0.19589874,1.8048966
0.71599954,2.232366,2.9389822,1.9467621,1.3125014
0.28405723,2.1612163,2.6946206,1.6277605,1.4921662
0.7813474,0.31369236,2.9063668,0.17991515,1.7544427
1.0531194,0.27215946,2.524043,1.3863074,1.8566295
0.6147565,0.19589147,2.8652382,0.29395863,2.0497332
1.0899346,0.30692372,2.457497,1.6634129,0.3798004
0.9392952,2.1858058,2.8584445,1.7697971,1.7511506
1.2008548,0.42051902,2.8262396,1.7966044,1.133842
1.0000174,1.990014,2.5955904,1.5242783,1.7294427
1.4946401,0.2458866,2.4637778,0.31400627,1.3665135
0.41647065,2.0946052,2.5582063,1.6651406,0.6935241
1.0060308,1.9932338,2.569392,0.31757635,0.5026556
